index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID
0,Class8,1703747601.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_BXr9AIsPQhwNvyGdZL57,320,4,510a90cd169e2eb042ab
1,Class8,1703143071.0,Partially_Correct,1,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,488,4,2959d8017312337a2ba6
2,Class8,1703129917.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,07e3362d20ff4337671b
3,Class8,1703129908.0,Error4,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,320,4,07e3362d20ff4337671b
4,Class8,1703129376.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_gj1NLb4Jn7URf9K2kQPd,184,3,07e3362d20ff4337671b
5,Class8,1703129325.0,Absolutely_Error,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_m8vwGkEZc3TSW2xqYUoR,188,4,07e3362d20ff4337671b
6,Class8,1703128930.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,328,3,07e3362d20ff4337671b
7,Class8,1703128884.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,200,2,07e3362d20ff4337671b
8,Class8,1703128860.0,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,480,3,07e3362d20ff4337671b
9,Class8,1703128558.0,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_BXr9AIsPQhwNvyGdZL57,320,5,07e3362d20ff4337671b
10,Class8,1703126996.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,484,3,07e3362d20ff4337671b
11,Class8,1703126894.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,324,4,07e3362d20ff4337671b
12,Class8,1703126885.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,316,3,07e3362d20ff4337671b
13,Class8,1703126796.0,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,320,4,07e3362d20ff4337671b
14,Class8,1703126772.0,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,468,6,07e3362d20ff4337671b
15,Class8,1703126761.0,Partially_Correct,1,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,312,3,07e3362d20ff4337671b
16,Class8,1703125673.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,320,3,07e3362d20ff4337671b
17,Class8,1703125634.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,324,4,07e3362d20ff4337671b
18,Class8,1703125614.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,324,3,07e3362d20ff4337671b
19,Class8,1703125600.0,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,368,3,07e3362d20ff4337671b
20,Class8,1703125053.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,320,4,07e3362d20ff4337671b
21,Class8,1703125036.0,Error6,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,316,4,07e3362d20ff4337671b
22,Class8,1703087144.0,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,192,3,07e3362d20ff4337671b
23,Class8,1703087124.0,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,312,3,07e3362d20ff4337671b
24,Class8,1703087096.0,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,184,2,07e3362d20ff4337671b
25,Class8,1703087080.0,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,0,2,07e3362d20ff4337671b
26,Class8,1703087061.0,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,0,5,07e3362d20ff4337671b
27,Class8,1703080847.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_gj1NLb4Jn7URf9K2kQPd,332,7,b6ed77b2b3283f9379c8
28,Class8,1702872929.0,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,348,12,09dfa3f18e48917f0242
29,Class8,1702742236.0,Error4,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,440,4,dba2bc2a15c1e8d696fe
30,Class8,1702741793.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,196,3,dba2bc2a15c1e8d696fe
31,Class8,1702741217.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,340,3,dba2bc2a15c1e8d696fe
32,Class8,1702740958.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,192,4,ca66ab7e59628143cf1e
33,Class8,1702740935.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,ca66ab7e59628143cf1e
34,Class8,1702740857.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,320,3,dba2bc2a15c1e8d696fe
35,Class8,1702740825.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,192,3,dba2bc2a15c1e8d696fe
36,Class8,1702740789.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,0,1,dba2bc2a15c1e8d696fe
